evolvy_id,evolvy_inbox,chatwoot_inbox,created_at,data,periodo,status
32971,5598,1,1704384376,2024-01-04,dentro_periodo,importado
32972,5599,1,1704384452,2024-01-04,dentro_periodo,importado
32973,5598,1,1704384460,2024-01-04,dentro_periodo,importado
32974,5598,1,1704384551,2024-01-04,dentro_periodo,importado
32976,5871,7,1704385118,2024-01-04,dentro_periodo,importado
32977,5598,1,1704385394,2024-01-04,dentro_periodo,importado
32978,5598,1,1704386269,2024-01-04,dentro_periodo,importado
32979,5598,1,1704386657,2024-01-04,dentro_periodo,importado
32980,5598,1,1704386895,2024-01-04,dentro_periodo,importado
32981,5598,1,1704387520,2024-01-04,dentro_periodo,importado
32982,5598,1,1704387652,2024-01-04,dentro_periodo,importado
32984,5871,7,1704387804,2024-01-04,dentro_periodo,importado
32985,5871,7,1704388032,2024-01-04,dentro_periodo,importado
32986,5598,1,1704388177,2024-01-04,dentro_periodo,importado
32987,5598,1,1704389244,2024-01-04,dentro_periodo,importado
32989,5598,1,1704389305,2024-01-04,dentro_periodo,importado
32991,5598,1,1704389456,2024-01-04,dentro_periodo,importado
32992,5598,1,1704389940,2024-01-04,dentro_periodo,importado
32993,5598,1,1704390372,2024-01-04,dentro_periodo,importado
32995,5598,1,1704391106,2024-01-04,dentro_periodo,importado
32996,5871,7,1704391307,2024-01-04,dentro_periodo,importado
32997,5598,1,1704391642,2024-01-04,dentro_periodo,importado
32999,5871,7,1704392022,2024-01-04,dentro_periodo,importado
33000,5598,1,1704392723,2024-01-04,dentro_periodo,importado
33001,5599,1,1704393598,2024-01-04,dentro_periodo,importado
33002,5598,1,1704394357,2024-01-04,dentro_periodo,importado
33003,5871,7,1704394418,2024-01-04,dentro_periodo,importado
33004,5598,1,1704394419,2024-01-04,dentro_periodo,importado
33005,5598,1,1704394599,2024-01-04,dentro_periodo,importado
33006,5871,7,1704395079,2024-01-04,dentro_periodo,importado
33007,5598,1,1704397933,2024-01-04,dentro_periodo,importado
33008,5598,1,1704399141,2024-01-04,dentro_periodo,importado
33009,5871,7,1704399470,2024-01-04,dentro_periodo,importado
33010,5871,7,1704399738,2024-01-04,dentro_periodo,importado
33011,5871,7,1704399796,2024-01-04,dentro_periodo,importado
33014,5599,1,1704400459,2024-01-04,dentro_periodo,importado
33015,5871,7,1704400648,2024-01-04,dentro_periodo,importado
33017,5871,7,1704402013,2024-01-04,dentro_periodo,importado
33035,5598,1,1704405588,2024-01-04,dentro_periodo,importado
33036,5598,1,1704405838,2024-01-04,dentro_periodo,importado
33037,5871,7,1704405965,2024-01-04,dentro_periodo,importado
33039,5871,7,1704406920,2024-01-04,dentro_periodo,importado
33040,5871,7,1704407182,2024-01-04,dentro_periodo,importado
33041,5598,1,1704407994,2024-01-04,dentro_periodo,importado
33042,5871,7,1704408092,2024-01-04,dentro_periodo,importado
33044,5598,1,1704409237,2024-01-04,dentro_periodo,importado
33045,5871,7,1704409283,2024-01-04,dentro_periodo,importado
33046,5871,7,1704409657,2024-01-04,dentro_periodo,importado
33047,5598,1,1704410415,2024-01-04,dentro_periodo,importado
33048,5599,1,1704410953,2024-01-04,dentro_periodo,importado
33049,5598,1,1704411894,2024-01-04,dentro_periodo,importado
33051,5598,1,1704413374,2024-01-04,dentro_periodo,importado
33052,5598,1,1704414042,2024-01-04,dentro_periodo,importado
33053,5598,1,1704414162,2024-01-04,dentro_periodo,importado
33055,5598,1,1704415658,2024-01-04,dentro_periodo,importado
33057,5598,1,1704415866,2024-01-04,dentro_periodo,importado
33058,5598,1,1704416928,2024-01-04,dentro_periodo,importado
33059,5871,7,1704417420,2024-01-04,dentro_periodo,importado
33060,5598,1,1704417700,2024-01-04,dentro_periodo,importado
33061,5598,1,1704418489,2024-01-04,dentro_periodo,importado
33062,5599,1,1704418914,2024-01-04,dentro_periodo,importado
33063,5598,1,1704419628,2024-01-04,dentro_periodo,importado
33064,5871,7,1704419670,2024-01-04,dentro_periodo,importado
33065,5598,1,1704419752,2024-01-04,dentro_periodo,importado
33066,5598,1,1704422210,2024-01-04,dentro_periodo,importado
33067,5599,1,1704423850,2024-01-05,dentro_periodo,importado
33069,5871,7,1704429120,2024-01-05,dentro_periodo,importado
33071,5598,1,1704435786,2024-01-05,dentro_periodo,importado
33073,5598,1,1704439422,2024-01-05,dentro_periodo,importado
33075,5598,1,1704443705,2024-01-05,dentro_periodo,importado
33077,5871,7,1704447015,2024-01-05,dentro_periodo,importado
33078,5871,7,1704447084,2024-01-05,dentro_periodo,importado
33079,5599,1,1704447538,2024-01-05,dentro_periodo,importado
33080,5599,1,1704449059,2024-01-05,dentro_periodo,importado
33081,5598,1,1704449136,2024-01-05,dentro_periodo,importado
33082,5871,7,1704450123,2024-01-05,dentro_periodo,importado
33083,5598,1,1704451602,2024-01-05,dentro_periodo,importado
33084,5598,1,1704452055,2024-01-05,dentro_periodo,importado
33085,5598,1,1704452639,2024-01-05,dentro_periodo,importado
33086,5598,1,1704452964,2024-01-05,dentro_periodo,importado
33087,5598,1,1704452997,2024-01-05,dentro_periodo,importado
33088,5598,1,1704453092,2024-01-05,dentro_periodo,importado
33090,5598,1,1704455528,2024-01-05,dentro_periodo,importado
33091,5598,1,1704455945,2024-01-05,dentro_periodo,importado
33092,5598,1,1704456176,2024-01-05,dentro_periodo,importado
33095,5598,1,1704456982,2024-01-05,dentro_periodo,importado
33096,5598,1,1704457134,2024-01-05,dentro_periodo,importado
33097,5871,7,1704458389,2024-01-05,dentro_periodo,importado
33098,5871,7,1704458411,2024-01-05,dentro_periodo,importado
33099,5598,1,1704458680,2024-01-05,dentro_periodo,importado
33100,5599,1,1704459649,2024-01-05,dentro_periodo,importado
33101,5598,1,1704459958,2024-01-05,dentro_periodo,importado
33102,5871,7,1704460139,2024-01-05,dentro_periodo,importado
33104,5599,1,1704461046,2024-01-05,dentro_periodo,importado
33105,5599,1,1704461869,2024-01-05,dentro_periodo,importado
33106,5598,1,1704461955,2024-01-05,dentro_periodo,importado
33108,5599,1,1704462149,2024-01-05,dentro_periodo,importado
33269,5599,1,1704464579,2024-01-05,dentro_periodo,importado
33294,5598,1,1704464928,2024-01-05,dentro_periodo,importado
33325,5871,7,1704465863,2024-01-05,dentro_periodo,importado
33337,5598,1,1704466009,2024-01-05,dentro_periodo,importado
33398,5599,1,1704466448,2024-01-05,dentro_periodo,importado
33532,5598,1,1704468434,2024-01-05,dentro_periodo,importado
33578,5598,1,1704469101,2024-01-05,dentro_periodo,importado
33589,5599,1,1704469251,2024-01-05,dentro_periodo,importado
33598,5598,1,1704469388,2024-01-05,dentro_periodo,importado
33710,5598,1,1704471065,2024-01-05,dentro_periodo,importado
33786,5598,1,1704472159,2024-01-05,dentro_periodo,importado
33814,5598,1,1704472577,2024-01-05,dentro_periodo,importado
33862,5598,1,1704473287,2024-01-05,dentro_periodo,importado
33886,5598,1,1704473631,2024-01-05,dentro_periodo,importado
33937,5871,7,1704474366,2024-01-05,dentro_periodo,importado
33938,5871,7,1704474366,2024-01-05,dentro_periodo,importado
34040,5598,1,1704475890,2024-01-05,dentro_periodo,importado
34087,5871,7,1704476603,2024-01-05,dentro_periodo,importado
34137,5599,1,1704477315,2024-01-05,dentro_periodo,importado
34297,5871,7,1704480752,2024-01-05,dentro_periodo,importado
34298,5598,1,1704480758,2024-01-05,dentro_periodo,importado
34299,5598,1,1704481075,2024-01-05,dentro_periodo,importado
34300,5598,1,1704481234,2024-01-05,dentro_periodo,importado
34301,5598,1,1704481561,2024-01-05,dentro_periodo,importado
34302,5871,7,1704481583,2024-01-05,dentro_periodo,importado
34305,5599,1,1704482691,2024-01-05,dentro_periodo,importado
34307,5599,1,1704483465,2024-01-05,dentro_periodo,importado
34308,5871,7,1704483620,2024-01-05,dentro_periodo,importado
34309,5598,1,1704483630,2024-01-05,dentro_periodo,importado
34310,5871,7,1704483797,2024-01-05,dentro_periodo,importado
34311,5598,1,1704483867,2024-01-05,dentro_periodo,importado
34314,5871,7,1704484624,2024-01-05,dentro_periodo,importado
34315,5598,1,1704484688,2024-01-05,dentro_periodo,importado
34316,5598,1,1704485357,2024-01-05,dentro_periodo,importado
34317,5871,7,1704485702,2024-01-05,dentro_periodo,importado
34318,5598,1,1704486210,2024-01-05,dentro_periodo,importado
34321,5598,1,1704487266,2024-01-05,dentro_periodo,importado
34322,5598,1,1704487309,2024-01-05,dentro_periodo,importado
34323,5598,1,1704487753,2024-01-05,dentro_periodo,importado
34324,5871,7,1704488103,2024-01-05,dentro_periodo,importado
34325,5871,7,1704489101,2024-01-05,dentro_periodo,importado
34326,5871,7,1704490471,2024-01-05,dentro_periodo,importado
34328,5871,7,1704490919,2024-01-05,dentro_periodo,importado
34329,5871,7,1704491408,2024-01-05,dentro_periodo,importado
34330,5598,1,1704492073,2024-01-05,dentro_periodo,importado
34333,5598,1,1704495232,2024-01-05,dentro_periodo,importado
34334,5871,7,1704496254,2024-01-05,dentro_periodo,importado
34335,5871,7,1704497613,2024-01-05,dentro_periodo,importado
34336,5598,1,1704497934,2024-01-05,dentro_periodo,importado
34337,5598,1,1704499248,2024-01-05,dentro_periodo,importado
34338,5598,1,1704500072,2024-01-05,dentro_periodo,importado
34339,5598,1,1704500484,2024-01-05,dentro_periodo,importado
34340,5871,7,1704500882,2024-01-05,dentro_periodo,importado
34341,5871,7,1704501002,2024-01-05,dentro_periodo,importado
34342,5598,1,1704501066,2024-01-05,dentro_periodo,importado
34343,5599,1,1704502268,2024-01-05,dentro_periodo,importado
34344,5598,1,1704502276,2024-01-05,dentro_periodo,importado
34345,5871,7,1704502379,2024-01-05,dentro_periodo,importado
34348,5598,1,1704503193,2024-01-05,dentro_periodo,importado
34349,5871,7,1704503277,2024-01-05,dentro_periodo,importado
34350,5871,7,1704503290,2024-01-05,dentro_periodo,importado
34352,5598,1,1704504261,2024-01-05,dentro_periodo,importado
34353,5598,1,1704504468,2024-01-05,dentro_periodo,importado
34354,5871,7,1704504519,2024-01-05,dentro_periodo,importado
34355,5871,7,1704504576,2024-01-05,dentro_periodo,importado
34356,5871,7,1704505554,2024-01-05,dentro_periodo,importado
34357,5599,1,1704506071,2024-01-05,dentro_periodo,importado
34358,5598,1,1704506282,2024-01-05,dentro_periodo,importado
34359,5598,1,1704506423,2024-01-05,dentro_periodo,importado
34360,5871,7,1704506488,2024-01-05,dentro_periodo,importado
34361,5871,7,1704506981,2024-01-05,dentro_periodo,importado
34362,5871,7,1704507668,2024-01-05,dentro_periodo,importado
34364,5598,1,1704508637,2024-01-05,dentro_periodo,importado
34365,5871,7,1704509017,2024-01-05,dentro_periodo,importado
34366,5871,7,1704510159,2024-01-06,dentro_periodo,importado
34368,5871,7,1704513696,2024-01-06,dentro_periodo,importado
34369,5598,1,1704514918,2024-01-06,dentro_periodo,importado
34371,5598,1,1704531861,2024-01-06,dentro_periodo,importado
34372,5599,1,1704534332,2024-01-06,dentro_periodo,importado
34375,5598,1,1704536526,2024-01-06,dentro_periodo,importado
34376,5598,1,1704537238,2024-01-06,dentro_periodo,importado
34377,5598,1,1704538198,2024-01-06,dentro_periodo,importado
34379,5598,1,1704539243,2024-01-06,dentro_periodo,importado
34380,5598,1,1704540053,2024-01-06,dentro_periodo,importado
34381,5598,1,1704541201,2024-01-06,dentro_periodo,importado
34382,5598,1,1704541358,2024-01-06,dentro_periodo,importado
34383,5598,1,1704541660,2024-01-06,dentro_periodo,importado
34384,5598,1,1704543583,2024-01-06,dentro_periodo,importado
34385,5599,1,1704543761,2024-01-06,dentro_periodo,importado
34386,5598,1,1704543915,2024-01-06,dentro_periodo,importado
34387,5598,1,1704544296,2024-01-06,dentro_periodo,importado
34388,5598,1,1704544473,2024-01-06,dentro_periodo,importado
34389,5871,7,1704545043,2024-01-06,dentro_periodo,importado
34390,5599,1,1704545971,2024-01-06,dentro_periodo,importado
34392,5599,1,1704546606,2024-01-06,dentro_periodo,importado
34396,5871,7,1704551094,2024-01-06,dentro_periodo,importado
34397,5598,1,1704551133,2024-01-06,dentro_periodo,importado
34400,5871,7,1704552794,2024-01-06,dentro_periodo,importado
34401,5871,7,1704552843,2024-01-06,dentro_periodo,importado
34402,5598,1,1704553116,2024-01-06,dentro_periodo,importado
34403,5598,1,1704553116,2024-01-06,dentro_periodo,importado
34404,5598,1,1704553381,2024-01-06,dentro_periodo,importado
34405,5598,1,1704553478,2024-01-06,dentro_periodo,importado
34406,5598,1,1704554881,2024-01-06,dentro_periodo,importado
34407,5598,1,1704555128,2024-01-06,dentro_periodo,importado
34408,5871,7,1704555694,2024-01-06,dentro_periodo,importado
34410,5598,1,1704556892,2024-01-06,dentro_periodo,importado
34411,5871,7,1704557535,2024-01-06,dentro_periodo,importado
34412,5599,1,1704557657,2024-01-06,dentro_periodo,importado
34413,5871,7,1704557768,2024-01-06,dentro_periodo,importado
34414,5598,1,1704558088,2024-01-06,dentro_periodo,importado
34415,5599,1,1704559754,2024-01-06,dentro_periodo,importado
34417,5598,1,1704562176,2024-01-06,dentro_periodo,importado
34453,5598,1,1704563277,2024-01-06,dentro_periodo,importado
34454,5871,7,1704563641,2024-01-06,dentro_periodo,importado
34455,5598,1,1704565581,2024-01-06,dentro_periodo,importado
34456,5598,1,1704565649,2024-01-06,dentro_periodo,importado
34486,5598,1,1704565976,2024-01-06,dentro_periodo,importado
34487,5598,1,1704567050,2024-01-06,dentro_periodo,importado
34519,5598,1,1704568684,2024-01-06,dentro_periodo,importado
34520,5871,7,1704569101,2024-01-06,dentro_periodo,importado
34521,5599,1,1704569678,2024-01-06,dentro_periodo,importado
34523,5598,1,1704570938,2024-01-06,dentro_periodo,importado
34525,5598,1,1704572636,2024-01-06,dentro_periodo,importado
34526,5871,7,1704573351,2024-01-06,dentro_periodo,importado
34527,5598,1,1704573966,2024-01-06,dentro_periodo,importado
34528,5598,1,1704574761,2024-01-06,dentro_periodo,importado
34529,5598,1,1704576971,2024-01-06,dentro_periodo,importado
34530,5871,7,1704577243,2024-01-06,dentro_periodo,importado
34531,5598,1,1704577911,2024-01-06,dentro_periodo,importado
34532,5598,1,1704578385,2024-01-06,dentro_periodo,importado
34533,5598,1,1704579169,2024-01-06,dentro_periodo,importado
34535,5871,7,1704579531,2024-01-06,dentro_periodo,importado
34536,5598,1,1704580322,2024-01-06,dentro_periodo,importado
34537,5598,1,1704581052,2024-01-06,dentro_periodo,importado
34538,5871,7,1704581616,2024-01-06,dentro_periodo,importado
34539,5599,1,1704583943,2024-01-06,dentro_periodo,importado
34540,5598,1,1704584632,2024-01-06,dentro_periodo,importado
34541,5871,7,1704585261,2024-01-06,dentro_periodo,importado
34542,5871,7,1704586331,2024-01-06,dentro_periodo,importado
34543,5598,1,1704586462,2024-01-06,dentro_periodo,importado
34544,5871,7,1704587279,2024-01-06,dentro_periodo,importado
34545,5598,1,1704587364,2024-01-06,dentro_periodo,importado
34546,5871,7,1704587574,2024-01-06,dentro_periodo,importado
34548,5599,1,1704588453,2024-01-06,dentro_periodo,importado
34551,5598,1,1704599545,2024-01-07,dentro_periodo,importado
34552,5871,7,1704600366,2024-01-07,dentro_periodo,importado
34554,5871,7,1704609908,2024-01-07,dentro_periodo,importado
34555,5871,7,1704623168,2024-01-07,dentro_periodo,importado
34556,5871,7,1704623367,2024-01-07,dentro_periodo,importado
34557,5598,1,1704623406,2024-01-07,dentro_periodo,importado
34558,5598,1,1704624119,2024-01-07,dentro_periodo,importado
34559,5598,1,1704625004,2024-01-07,dentro_periodo,importado
34560,5598,1,1704626178,2024-01-07,dentro_periodo,importado
34561,5871,7,1704627255,2024-01-07,dentro_periodo,importado
34562,5598,1,1704627890,2024-01-07,dentro_periodo,importado
34563,5598,1,1704628240,2024-01-07,dentro_periodo,importado
34564,5871,7,1704628866,2024-01-07,dentro_periodo,importado
34567,5599,1,1704629785,2024-01-07,dentro_periodo,importado
34569,5599,1,1704630824,2024-01-07,dentro_periodo,importado
34570,5871,7,1704631101,2024-01-07,dentro_periodo,importado
34571,5598,1,1704631264,2024-01-07,dentro_periodo,importado
34572,5599,1,1704631420,2024-01-07,dentro_periodo,importado
34573,5598,1,1704633366,2024-01-07,dentro_periodo,importado
34574,5598,1,1704633472,2024-01-07,dentro_periodo,importado
34575,5598,1,1704634668,2024-01-07,dentro_periodo,importado
34577,5598,1,1704635259,2024-01-07,dentro_periodo,importado
34578,5871,7,1704635674,2024-01-07,dentro_periodo,importado
34579,5871,7,1704636102,2024-01-07,dentro_periodo,importado
34580,5871,7,1704636181,2024-01-07,dentro_periodo,importado
34581,5598,1,1704637185,2024-01-07,dentro_periodo,importado
34582,5598,1,1704637220,2024-01-07,dentro_periodo,importado
34583,5871,7,1704637253,2024-01-07,dentro_periodo,importado
34584,5871,7,1704637871,2024-01-07,dentro_periodo,importado
34586,5598,1,1704638361,2024-01-07,dentro_periodo,importado
34587,5598,1,1704639785,2024-01-07,dentro_periodo,importado
34588,5598,1,1704640211,2024-01-07,dentro_periodo,importado
34590,5599,1,1704641470,2024-01-07,dentro_periodo,importado
34591,5598,1,1704642645,2024-01-07,dentro_periodo,importado
34593,5871,7,1704643446,2024-01-07,dentro_periodo,importado
34594,5871,7,1704643736,2024-01-07,dentro_periodo,importado
34595,5871,7,1704644065,2024-01-07,dentro_periodo,importado
34596,5598,1,1704644304,2024-01-07,dentro_periodo,importado
34597,5871,7,1704645343,2024-01-07,dentro_periodo,importado
34599,5871,7,1704647500,2024-01-07,dentro_periodo,importado
34600,5871,7,1704648146,2024-01-07,dentro_periodo,importado
34601,5598,1,1704648787,2024-01-07,dentro_periodo,importado
34603,5871,7,1704649387,2024-01-07,dentro_periodo,importado
34604,5598,1,1704649669,2024-01-07,dentro_periodo,importado
34605,5598,1,1704650801,2024-01-07,dentro_periodo,importado
34618,5598,1,1704654232,2024-01-07,dentro_periodo,importado
34651,5598,1,1704654518,2024-01-07,dentro_periodo,importado
34684,5598,1,1704654813,2024-01-07,dentro_periodo,importado
34685,5598,1,1704654979,2024-01-07,dentro_periodo,importado
34783,5598,1,1704660830,2024-01-07,dentro_periodo,importado
34784,5598,1,1704662861,2024-01-07,dentro_periodo,importado
34789,5598,1,1704665886,2024-01-07,dentro_periodo,importado
