chatwoot_id,evolvy_id,inbox_id,inbox_name,status_atual,status_nome,created_at,last_activity_at,assignee_id,team_id,msg_count,respostas
220299,98914,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-29 12:46:05,2024-07-20 12:46:07,,,11,11
220303,98962,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-29 14:54:06,2024-07-03 14:54:06,,,10,10
220305,98993,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-29 17:38:04,2024-07-18 17:38:07,,,4,4
220309,99023,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-29 21:07:06,2024-07-20 21:07:04,,,11,11
220312,99063,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 00:42:05,2024-07-21 00:42:05,,,11,11
220314,99132,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 10:31:05,2024-07-21 10:31:05,,,11,11
220315,99146,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 10:53:06,2024-07-17 10:53:05,,,2,2
220318,99157,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 11:32:06,2024-07-21 11:31:05,,,11,11
220319,99165,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 11:55:06,2024-07-21 11:55:05,,,11,11
220321,99180,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 12:24:05,2024-07-21 12:24:05,,,11,11
220322,99183,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 12:36:06,2024-07-21 12:36:04,,,11,11
220323,99200,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 13:08:06,2024-07-21 13:08:06,,,11,11
220325,99234,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 14:58:06,2024-07-21 14:58:06,,,11,11
220326,99251,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 16:05:06,2024-07-21 16:05:07,,,11,11
220327,99258,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 16:37:06,2024-07-21 16:37:05,,,11,11
220328,99301,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 21:18:06,2024-07-21 21:18:06,,,11,11
220330,99317,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 22:26:07,2024-07-21 22:26:05,,,11,11
220331,99319,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 22:32:05,2024-07-21 22:32:07,,,11,11
220332,99335,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 23:50:06,2024-07-21 23:50:08,,,11,11
220333,99336,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-30 23:54:06,2024-07-21 23:54:06,,,11,11
220334,99337,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-01 00:02:06,2024-07-22 00:02:05,,,11,11
220335,99352,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-01 01:06:06,2024-07-22 01:06:06,,,11,11
220336,99373,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-01 05:38:07,2024-07-22 05:38:07,,,11,11
220337,99385,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-01 09:11:07,2024-07-22 09:11:05,,,11,11
220339,99423,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-01 11:39:07,2024-07-22 11:39:05,,,11,11
220342,99499,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-01 16:35:07,2024-07-22 16:35:07,,,11,11
220347,99551,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-01 19:00:06,2024-07-19 19:00:05,,,3,3
220348,99555,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-01 19:06:06,2024-07-22 19:06:05,,,11,11
220352,99585,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-01 20:48:06,2024-07-22 20:48:05,,,11,11
220353,99612,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-01 22:34:04,2024-07-20 22:34:05,,,4,4
220355,99638,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-01 23:55:06,2024-07-22 23:55:06,,,11,11
220356,99643,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 00:00:10,2024-07-23 00:00:05,,,11,11
220358,99655,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 00:37:05,2024-07-03 00:37:06,,,2,2
220359,99658,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 00:47:06,2024-07-23 00:47:06,,,11,11
220360,99697,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 03:19:07,2025-01-20 18:35:12,,,12,12
220361,99712,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 07:09:07,2024-07-23 07:09:07,,,11,11
220362,99729,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 09:46:05,2024-07-21 09:46:06,,,4,4
220364,99751,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 11:27:05,2024-07-21 11:27:04,,,4,4
220365,99754,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 11:31:06,2024-07-23 11:31:04,,,11,11
220366,99791,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 13:02:05,2024-07-23 13:02:06,,,11,11
220367,99840,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 14:38:07,2024-07-23 14:38:05,,,11,11
220368,99841,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 14:42:05,2024-07-20 14:42:05,,,3,3
220369,99863,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 15:45:07,2024-07-23 15:45:05,,,11,11
220370,99866,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 15:57:07,2024-07-23 15:57:05,,,11,11
220375,99950,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 23:43:58,2024-07-20 17:46:05,,,3,3
220376,99965,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 23:57:36,2024-07-23 17:07:05,,,11,11
220377,99967,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 23:57:58,2024-07-23 17:27:05,,,11,11
220380,99979,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-02 23:59:40,2024-07-23 20:33:05,,,11,11
220381,99988,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-03 00:01:00,2024-07-23 21:12:06,,,11,11
220383,99998,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-03 00:16:02,2024-07-23 00:10:06,,,5,5
207086,100002,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-03 00:16:22,2024-07-23 22:09:07,,,11,11
207087,100004,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-03 00:16:36,2024-07-23 22:43:05,,,11,11
207090,100097,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-03 14:46:05,2024-07-03 14:46:06,,,1,1
207095,100142,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-03 17:31:05,2024-07-24 17:31:06,,,11,11
207099,100248,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-03 21:27:05,2024-07-03 21:27:06,,,1,1
207100,100252,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-03 21:41:05,2024-07-04 21:41:07,,,2,2
207101,100325,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-04 01:46:06,2024-07-25 01:46:06,,,11,11
207102,100337,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-04 02:45:06,2024-07-25 02:45:05,,,11,11
207103,100338,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-04 02:45:12,2024-07-25 02:45:06,,,11,11
207104,100388,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-04 10:54:07,2024-07-25 10:54:05,,,11,11
207105,100408,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-04 11:42:06,2024-07-25 11:42:06,,,11,11
207108,100505,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-04 16:07:06,2024-07-25 16:07:06,,,11,11
207109,100558,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-04 17:59:06,2024-07-25 17:59:06,,,11,11
207112,100638,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-04 21:54:07,2024-07-25 21:54:06,,,11,11
207114,100700,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 06:36:06,2024-07-26 06:36:06,,,11,11
207117,100741,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 11:31:07,2024-07-26 11:31:07,,,11,11
207118,100742,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 11:31:14,2024-07-09 11:31:07,,,10,10
207119,100778,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 13:13:06,2024-07-26 13:13:06,,,11,11
207123,100856,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 15:55:07,2024-07-26 15:55:06,,,11,11
207127,100897,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 18:08:06,2024-07-26 18:08:06,,,11,11
207131,100973,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 22:03:09,2024-07-26 22:03:06,,,11,11
207132,100980,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 22:44:07,2024-07-26 22:44:07,,,11,11
207133,100985,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 23:04:05,2024-07-26 23:04:06,,,11,11
207135,100989,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 23:09:05,2024-07-26 23:09:06,,,11,11
207137,100992,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 23:22:07,2024-07-26 23:22:05,,,11,11
207139,100996,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 23:39:05,2024-07-26 23:39:07,,,11,11
207140,100997,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 23:39:11,2024-07-26 23:39:08,,,11,11
207141,100999,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-05 23:43:05,2024-07-26 23:43:05,,,11,11
207143,101033,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 04:31:05,2024-07-27 04:31:06,,,11,11
207144,101045,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 08:48:05,2024-07-27 08:48:06,,,11,11
207145,101060,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 10:11:06,2024-07-27 10:11:04,,,11,11
207149,101085,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 11:44:06,2024-07-27 11:44:06,,,11,11
207150,101089,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 11:54:06,2024-07-27 11:54:05,,,11,11
207152,101103,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 12:11:06,2024-07-27 12:11:07,,,11,11
207154,101110,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 12:21:06,2024-07-27 12:21:06,,,11,11
207155,101150,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 13:38:05,2024-07-27 13:38:05,,,11,11
207156,101155,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 13:52:06,2024-07-27 13:52:05,,,11,11
207157,101160,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 14:10:05,2024-07-27 14:10:06,,,11,11
207158,101162,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 14:12:04,2024-07-27 14:12:05,,,11,11
207159,101171,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 14:28:05,2024-07-06 14:28:06,,,1,1
207160,101174,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 14:32:07,2024-07-27 14:32:05,,,11,11
207163,101233,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 17:09:06,2024-07-27 17:09:06,,,11,11
207166,101242,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 17:43:09,2024-07-27 17:43:05,,,11,11
207171,101304,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 21:41:05,2024-07-27 21:41:04,,,11,11
207172,101313,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 22:14:05,2024-07-27 22:14:05,,,11,11
207173,101320,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-06 23:21:06,2024-07-10 23:21:06,,,10,10
207174,101336,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 00:45:06,2024-07-11 00:45:05,,,10,10
207175,101344,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 01:35:05,2024-07-28 01:35:07,,,11,11
207178,101378,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 09:50:07,2024-07-28 09:50:07,,,11,11
207179,101382,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 10:01:05,2024-07-28 10:01:04,,,11,11
207180,101383,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 10:03:04,2024-07-28 10:03:05,,,11,11
207181,101388,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 10:49:06,2024-07-28 10:49:06,,,11,11
207184,101411,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 11:54:07,2024-07-11 11:54:05,,,10,10
207185,101438,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 12:43:05,2024-07-28 12:43:04,,,11,11
207187,101464,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 13:52:08,2024-07-28 13:52:06,,,11,11
207188,101467,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 13:55:05,2024-07-28 13:55:05,,,11,11
207189,101475,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 14:11:06,2024-07-28 14:11:05,,,11,11
207190,101480,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 14:15:07,2024-07-28 14:15:06,,,11,11
207191,101484,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 14:22:05,2024-07-28 14:22:06,,,11,11
207194,101517,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 15:31:06,2024-07-28 15:31:07,,,11,11
207195,101526,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 15:46:04,2024-07-07 15:46:05,,,1,1
207196,101538,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 16:11:07,2024-07-28 16:11:06,,,11,11
207197,101545,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 16:21:07,2024-07-28 16:21:06,,,11,11
207198,101546,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 16:23:06,2024-07-11 16:23:06,,,10,10
207199,101561,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 17:06:06,2024-07-28 17:05:06,,,11,11
207200,101567,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 17:31:06,2024-07-28 17:31:05,,,11,11
207204,101627,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 22:05:06,2024-07-28 22:05:05,,,11,11
207207,101633,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 22:35:11,2024-07-28 22:35:08,,,11,11
207210,101640,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 23:13:05,2024-07-28 23:13:05,,,11,11
207211,101643,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-07 23:19:06,2024-07-28 23:19:05,,,11,11
207212,101671,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 01:45:08,2024-07-29 01:45:06,,,11,11
207213,101721,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 10:51:06,2024-07-29 10:51:05,,,11,11
207214,101759,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 12:25:06,2024-07-29 12:25:06,,,11,11
207217,101793,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 14:44:05,2024-07-29 14:44:06,,,11,11
207218,101799,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 14:55:06,2024-07-12 14:55:06,,,10,10
207222,101821,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 16:07:10,2024-07-29 16:07:06,,,11,11
207224,101853,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 17:49:06,2024-07-29 17:49:07,,,11,11
207225,101878,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 19:03:06,2024-07-08 19:03:06,,,1,1
207226,101882,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 19:22:08,2024-07-29 19:22:14,,,11,11
207228,101891,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 19:53:14,2024-07-29 19:53:08,,,11,11
207230,101900,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 20:26:06,2024-07-29 20:26:06,,,11,11
207231,101901,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 20:27:07,2024-07-29 20:27:05,,,11,11
207232,101910,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 20:43:06,2024-07-29 20:43:06,,,11,11
207236,101933,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 22:32:05,2024-07-29 22:32:05,,,11,11
207239,101951,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 23:29:06,2024-07-29 23:29:05,,,11,11
207240,101954,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-08 23:39:09,2024-07-29 23:39:06,,,11,11
207244,101978,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 00:39:07,2024-07-09 00:39:07,,,1,1
207245,102018,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 07:10:07,2024-07-13 07:10:06,,,10,10
207246,102021,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 08:15:06,2024-07-30 08:15:05,,,11,11
207247,102044,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 11:13:05,2024-07-27 11:13:05,,,3,3
207250,102120,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 15:23:04,2024-07-09 15:23:05,,,1,1
207251,102133,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 15:56:06,2024-07-30 15:56:06,,,11,11
207252,102138,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 16:05:06,2024-07-30 16:05:05,,,11,11
207253,102141,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 16:21:08,2024-07-30 16:21:06,,,11,11
207254,102168,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 18:04:07,2024-07-30 18:04:06,,,11,11
207255,102170,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 18:05:06,2024-07-30 18:05:06,,,11,11
207256,102173,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 18:13:05,2024-07-30 18:13:05,,,11,11
207258,102180,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-09 18:51:07,2024-07-30 18:50:06,,,11,11
207263,102282,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-10 02:22:06,2024-07-31 02:22:06,,,11,11
207266,102341,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-10 10:19:09,2024-07-31 10:19:06,,,11,11
207268,102397,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-10 13:21:06,2024-07-31 13:21:05,,,11,11
207269,102402,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-10 13:33:06,2024-07-31 13:33:04,,,11,11
207272,102436,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-10 15:04:05,2024-07-31 15:04:04,,,11,11
207279,102566,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-10 23:19:08,2024-07-31 23:19:05,,,11,11
207281,102587,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-11 00:28:06,2024-08-01 00:28:07,,,11,11
207282,102595,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-11 01:02:07,2024-07-11 01:02:07,,,1,1
207283,102662,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-11 10:57:05,2024-07-15 10:57:06,,,10,10
207285,102681,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-11 12:08:07,2024-08-01 12:08:06,,,11,11
207286,102693,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-11 12:49:07,2024-08-01 12:49:05,,,11,11
207289,102724,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-11 14:52:05,2024-08-01 14:52:06,,,11,11
207290,102725,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-11 14:52:11,2024-08-01 14:52:08,,,11,11
207294,102766,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-11 17:14:06,2024-08-01 17:14:05,,,11,11
207295,102774,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-11 18:09:07,2024-08-01 18:09:06,,,11,11
207296,102825,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-11 22:41:06,2024-08-01 22:41:04,,,11,11
207297,102829,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-11 22:59:07,2024-07-15 22:59:07,,,10,10
207298,102852,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-12 00:56:06,2024-08-02 00:56:07,,,11,11
207299,102911,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-12 09:50:07,2024-07-16 09:50:05,,,10,10
207300,102912,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-12 09:53:07,2024-08-02 09:53:06,,,11,11
207305,102987,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-12 13:47:08,2024-08-02 13:47:06,,,11,11
207307,102997,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-12 14:09:05,2024-08-02 14:08:05,,,11,11
207308,103001,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-12 14:24:06,2024-08-02 14:24:06,,,11,11
207312,103056,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-12 19:22:08,2024-07-31 19:22:05,,,4,4
207313,103067,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-12 19:57:06,2024-08-02 19:57:05,,,11,11
207319,103174,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-13 10:06:06,2024-08-03 10:06:06,,,11,11
207320,103194,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-13 11:07:06,2024-08-03 11:07:06,,,11,11
207322,103223,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-13 12:06:07,2024-08-03 12:06:05,,,11,11
207323,103258,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-13 13:42:06,2024-07-17 13:42:05,,,10,10
207324,103269,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-13 13:59:06,2024-08-03 13:59:05,,,11,11
207328,103379,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-13 18:48:05,2024-08-03 18:48:07,,,11,11
207330,103411,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-13 21:05:07,2024-08-03 21:05:07,,,11,11
207331,103420,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-13 21:58:06,2024-07-17 21:58:05,,,10,10
207332,103421,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-13 22:05:06,2024-08-03 22:05:06,,,11,11
207333,103424,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-13 22:14:07,2024-08-03 22:14:06,,,11,11
207335,103427,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-13 22:36:07,2024-08-03 22:36:04,,,11,11
207339,103473,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-14 06:08:07,2024-08-04 06:08:06,,,11,11
207340,103495,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-14 11:25:05,2024-08-04 11:25:06,,,11,11
207341,103499,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-14 11:46:06,2024-07-14 11:46:07,,,1,1
207342,103519,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-14 12:49:06,2024-07-14 12:49:07,,,1,1
207343,103541,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-14 14:11:07,2024-08-04 14:11:06,,,11,11
207344,103578,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-14 16:40:09,2024-07-18 16:40:05,,,10,10
207345,103582,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-14 16:54:07,2024-08-04 16:54:05,,,11,11
207348,103644,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-14 19:23:05,2024-08-04 19:23:04,,,11,11
207349,103657,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-14 20:06:06,2024-08-04 20:06:05,,,11,11
207351,103667,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-14 20:33:06,2024-08-04 20:33:05,,,10,10
207353,103690,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-14 22:46:06,2024-08-04 22:46:05,,,11,11
207355,103718,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-15 01:16:04,2024-08-05 01:16:06,,,11,11
207357,103727,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-15 02:15:06,2024-07-15 02:15:06,,,1,1
207358,103752,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-15 08:04:05,2024-08-02 08:04:05,,,3,3
207359,103770,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-15 10:42:06,2024-08-05 10:42:06,,,11,11
207362,103797,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-15 11:59:05,2024-08-05 11:59:06,,,11,11
207370,103893,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-15 17:01:08,2024-08-05 17:01:06,,,11,11
207373,103954,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-15 20:53:07,2024-08-05 20:53:05,,,11,11
207375,103990,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-16 00:22:06,2024-08-06 00:22:05,,,11,11
207376,104057,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-16 10:01:06,2024-07-16 10:01:06,,,1,1
207377,104091,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-16 11:59:07,2024-08-06 11:59:06,,,11,11
207381,104223,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-16 18:17:06,2024-08-03 18:17:06,,,3,3
207382,104227,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-16 18:42:13,2024-07-16 18:42:14,,,1,1
207385,104321,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-17 00:21:06,2024-08-03 00:21:05,,,2,2
207390,104354,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-17 03:30:08,2024-08-07 03:30:06,,,11,11
207391,104410,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-17 11:15:05,2024-08-07 11:15:06,,,11,11
207392,104499,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-17 15:18:05,2024-08-05 15:18:12,,,4,4
207395,104546,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-17 17:34:07,2024-08-07 17:34:06,,,11,11
207396,104571,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-17 18:31:07,2024-08-07 18:31:19,,,11,11
207398,104641,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-17 22:41:05,2024-08-07 22:41:06,,,11,11
207399,104642,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-17 22:41:11,2024-08-07 22:41:07,,,11,11
207401,104654,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-17 23:55:08,2024-08-07 23:55:05,,,11,11
207402,104659,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-18 00:08:06,2024-07-18 00:08:07,,,1,1
207404,104710,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-18 06:18:08,2024-08-08 06:18:05,,,11,11
207405,104717,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-18 08:33:06,2024-07-18 08:33:07,,,1,1
207406,104733,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-18 10:42:08,2024-08-08 10:42:05,,,11,11
207408,104792,11,Grupo Idiomus - Teacher Poli,2,pending,2024-07-18 14:20:10,2024-08-08 14:20:05,,,11,11
